,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230021013067,484230021013067,"Block 3067, Block Group 3, Census Tract 21.01, Smith County, Texas",18,17,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021013068,484230021013068,"Block 3068, Block Group 3, Census Tract 21.01, Smith County, Texas",10,5,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230021013069,484230021013069,"Block 3069, Block Group 3, Census Tract 21.01, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013070,484230021013070,"Block 3070, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013071,484230021013071,"Block 3071, Block Group 3, Census Tract 21.01, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013072,484230021013072,"Block 3072, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
1000000US484230021013073,484230021013073,"Block 3073, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013074,484230021013074,"Block 3074, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013075,484230021013075,"Block 3075, Block Group 3, Census Tract 21.01, Smith County, Texas",17,15,13,1,0,0,0,0,1,2,2,0,0,0,0,0,0
1000000US484230021013076,484230021013076,"Block 3076, Block Group 3, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013077,484230021013077,"Block 3077, Block Group 3, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013078,484230021013078,"Block 3078, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013079,484230021013079,"Block 3079, Block Group 3, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013080,484230021013080,"Block 3080, Block Group 3, Census Tract 21.01, Smith County, Texas",15,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013081,484230021013081,"Block 3081, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013082,484230021013082,"Block 3082, Block Group 3, Census Tract 21.01, Smith County, Texas",15,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230021013083,484230021013083,"Block 3083, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230021013084,484230021013084,"Block 3084, Block Group 3, Census Tract 21.01, Smith County, Texas",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013085,484230021013085,"Block 3085, Block Group 3, Census Tract 21.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013086,484230021013086,"Block 3086, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013087,484230021013087,"Block 3087, Block Group 3, Census Tract 21.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013088,484230021013088,"Block 3088, Block Group 3, Census Tract 21.01, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013089,484230021013089,"Block 3089, Block Group 3, Census Tract 21.01, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013090,484230021013090,"Block 3090, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013091,484230021013091,"Block 3091, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013092,484230021013092,"Block 3092, Block Group 3, Census Tract 21.01, Smith County, Texas",3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013093,484230021013093,"Block 3093, Block Group 3, Census Tract 21.01, Smith County, Texas",56,56,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013094,484230021013094,"Block 3094, Block Group 3, Census Tract 21.01, Smith County, Texas",14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013095,484230021013095,"Block 3095, Block Group 3, Census Tract 21.01, Smith County, Texas",19,17,11,6,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021013096,484230021013096,"Block 3096, Block Group 3, Census Tract 21.01, Smith County, Texas",38,33,27,6,0,0,0,0,0,5,0,0,0,0,0,4,1
1000000US484230021013097,484230021013097,"Block 3097, Block Group 3, Census Tract 21.01, Smith County, Texas",19,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013098,484230021013098,"Block 3098, Block Group 3, Census Tract 21.01, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013099,484230021013099,"Block 3099, Block Group 3, Census Tract 21.01, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013100,484230021013100,"Block 3100, Block Group 3, Census Tract 21.01, Smith County, Texas",57,51,48,3,0,0,0,0,0,6,3,0,0,0,0,3,0
1000000US484230021013101,484230021013101,"Block 3101, Block Group 3, Census Tract 21.01, Smith County, Texas",59,57,21,36,0,0,0,0,0,2,1,0,0,0,0,1,0
1000000US484230021013102,484230021013102,"Block 3102, Block Group 3, Census Tract 21.01, Smith County, Texas",12,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013103,484230021013103,"Block 3103, Block Group 3, Census Tract 21.01, Smith County, Texas",16,13,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3
1000000US484230021013104,484230021013104,"Block 3104, Block Group 3, Census Tract 21.01, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013105,484230021013105,"Block 3105, Block Group 3, Census Tract 21.01, Smith County, Texas",15,12,7,3,0,0,0,0,2,3,0,0,0,0,0,0,3
1000000US484230021013106,484230021013106,"Block 3106, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013107,484230021013107,"Block 3107, Block Group 3, Census Tract 21.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021013108,484230021013108,"Block 3108, Block Group 3, Census Tract 21.01, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021000,484230021021000,"Block 1000, Block Group 1, Census Tract 21.02, Smith County, Texas",109,108,107,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230021021001,484230021021001,"Block 1001, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021002,484230021021002,"Block 1002, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021003,484230021021003,"Block 1003, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021004,484230021021004,"Block 1004, Block Group 1, Census Tract 21.02, Smith County, Texas",53,42,42,0,0,0,0,0,0,11,4,0,0,0,0,7,0
1000000US484230021021005,484230021021005,"Block 1005, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021006,484230021021006,"Block 1006, Block Group 1, Census Tract 21.02, Smith County, Texas",56,47,46,1,0,0,0,0,0,9,5,0,0,0,0,4,0
1000000US484230021021007,484230021021007,"Block 1007, Block Group 1, Census Tract 21.02, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021008,484230021021008,"Block 1008, Block Group 1, Census Tract 21.02, Smith County, Texas",28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021009,484230021021009,"Block 1009, Block Group 1, Census Tract 21.02, Smith County, Texas",6,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021021010,484230021021010,"Block 1010, Block Group 1, Census Tract 21.02, Smith County, Texas",13,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021011,484230021021011,"Block 1011, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021012,484230021021012,"Block 1012, Block Group 1, Census Tract 21.02, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021013,484230021021013,"Block 1013, Block Group 1, Census Tract 21.02, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021014,484230021021014,"Block 1014, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021015,484230021021015,"Block 1015, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021016,484230021021016,"Block 1016, Block Group 1, Census Tract 21.02, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021017,484230021021017,"Block 1017, Block Group 1, Census Tract 21.02, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021018,484230021021018,"Block 1018, Block Group 1, Census Tract 21.02, Smith County, Texas",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021019,484230021021019,"Block 1019, Block Group 1, Census Tract 21.02, Smith County, Texas",29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021020,484230021021020,"Block 1020, Block Group 1, Census Tract 21.02, Smith County, Texas",27,25,25,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021021021,484230021021021,"Block 1021, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021022,484230021021022,"Block 1022, Block Group 1, Census Tract 21.02, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021023,484230021021023,"Block 1023, Block Group 1, Census Tract 21.02, Smith County, Texas",9,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021024,484230021021024,"Block 1024, Block Group 1, Census Tract 21.02, Smith County, Texas",18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021025,484230021021025,"Block 1025, Block Group 1, Census Tract 21.02, Smith County, Texas",25,25,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021021026,484230021021026,"Block 1026, Block Group 1, Census Tract 21.02, Smith County, Texas",33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021027,484230021021027,"Block 1027, Block Group 1, Census Tract 21.02, Smith County, Texas",18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021028,484230021021028,"Block 1028, Block Group 1, Census Tract 21.02, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021029,484230021021029,"Block 1029, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021030,484230021021030,"Block 1030, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021031,484230021021031,"Block 1031, Block Group 1, Census Tract 21.02, Smith County, Texas",77,77,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021032,484230021021032,"Block 1032, Block Group 1, Census Tract 21.02, Smith County, Texas",37,32,32,0,0,0,0,0,0,5,2,0,0,0,0,3,0
1000000US484230021021033,484230021021033,"Block 1033, Block Group 1, Census Tract 21.02, Smith County, Texas",27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021034,484230021021034,"Block 1034, Block Group 1, Census Tract 21.02, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021035,484230021021035,"Block 1035, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021036,484230021021036,"Block 1036, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021037,484230021021037,"Block 1037, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021038,484230021021038,"Block 1038, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021039,484230021021039,"Block 1039, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021040,484230021021040,"Block 1040, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021041,484230021021041,"Block 1041, Block Group 1, Census Tract 21.02, Smith County, Texas",27,27,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021042,484230021021042,"Block 1042, Block Group 1, Census Tract 21.02, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021043,484230021021043,"Block 1043, Block Group 1, Census Tract 21.02, Smith County, Texas",6,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021044,484230021021044,"Block 1044, Block Group 1, Census Tract 21.02, Smith County, Texas",23,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021021045,484230021021045,"Block 1045, Block Group 1, Census Tract 21.02, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021046,484230021021046,"Block 1046, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021047,484230021021047,"Block 1047, Block Group 1, Census Tract 21.02, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021048,484230021021048,"Block 1048, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021049,484230021021049,"Block 1049, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021050,484230021021050,"Block 1050, Block Group 1, Census Tract 21.02, Smith County, Texas",44,41,41,0,0,0,0,0,0,3,0,0,0,0,0,3,0
1000000US484230021021051,484230021021051,"Block 1051, Block Group 1, Census Tract 21.02, Smith County, Texas",4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021052,484230021021052,"Block 1052, Block Group 1, Census Tract 21.02, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021053,484230021021053,"Block 1053, Block Group 1, Census Tract 21.02, Smith County, Texas",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021021054,484230021021054,"Block 1054, Block Group 1, Census Tract 21.02, Smith County, Texas",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021055,484230021021055,"Block 1055, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021056,484230021021056,"Block 1056, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021057,484230021021057,"Block 1057, Block Group 1, Census Tract 21.02, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021058,484230021021058,"Block 1058, Block Group 1, Census Tract 21.02, Smith County, Texas",16,15,13,0,0,0,0,0,2,1,0,0,0,0,0,0,1
1000000US484230021021059,484230021021059,"Block 1059, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021060,484230021021060,"Block 1060, Block Group 1, Census Tract 21.02, Smith County, Texas",94,83,74,9,0,0,0,0,0,11,7,0,3,0,0,0,1
1000000US484230021021061,484230021021061,"Block 1061, Block Group 1, Census Tract 21.02, Smith County, Texas",55,53,48,2,0,0,0,0,3,2,1,0,0,0,0,1,0
1000000US484230021021062,484230021021062,"Block 1062, Block Group 1, Census Tract 21.02, Smith County, Texas",50,50,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021063,484230021021063,"Block 1063, Block Group 1, Census Tract 21.02, Smith County, Texas",27,23,18,3,1,0,0,0,1,4,1,0,0,0,0,3,0
1000000US484230021021064,484230021021064,"Block 1064, Block Group 1, Census Tract 21.02, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021065,484230021021065,"Block 1065, Block Group 1, Census Tract 21.02, Smith County, Texas",18,13,13,0,0,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230021021066,484230021021066,"Block 1066, Block Group 1, Census Tract 21.02, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021067,484230021021067,"Block 1067, Block Group 1, Census Tract 21.02, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021068,484230021021068,"Block 1068, Block Group 1, Census Tract 21.02, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021069,484230021021069,"Block 1069, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021070,484230021021070,"Block 1070, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021071,484230021021071,"Block 1071, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021072,484230021021072,"Block 1072, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021073,484230021021073,"Block 1073, Block Group 1, Census Tract 21.02, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021074,484230021021074,"Block 1074, Block Group 1, Census Tract 21.02, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021075,484230021021075,"Block 1075, Block Group 1, Census Tract 21.02, Smith County, Texas",102,101,96,5,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021021076,484230021021076,"Block 1076, Block Group 1, Census Tract 21.02, Smith County, Texas",17,14,9,5,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230021021077,484230021021077,"Block 1077, Block Group 1, Census Tract 21.02, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021078,484230021021078,"Block 1078, Block Group 1, Census Tract 21.02, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021079,484230021021079,"Block 1079, Block Group 1, Census Tract 21.02, Smith County, Texas",105,95,92,3,0,0,0,0,0,10,2,0,0,0,0,8,0
1000000US484230021021080,484230021021080,"Block 1080, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021081,484230021021081,"Block 1081, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021082,484230021021082,"Block 1082, Block Group 1, Census Tract 21.02, Smith County, Texas",46,43,38,5,0,0,0,0,0,3,2,0,1,0,0,0,0
1000000US484230021021083,484230021021083,"Block 1083, Block Group 1, Census Tract 21.02, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021084,484230021021084,"Block 1084, Block Group 1, Census Tract 21.02, Smith County, Texas",54,54,46,1,0,0,1,0,6,0,0,0,0,0,0,0,0
1000000US484230021021085,484230021021085,"Block 1085, Block Group 1, Census Tract 21.02, Smith County, Texas",40,40,32,7,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230021021086,484230021021086,"Block 1086, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021087,484230021021087,"Block 1087, Block Group 1, Census Tract 21.02, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021088,484230021021088,"Block 1088, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021089,484230021021089,"Block 1089, Block Group 1, Census Tract 21.02, Smith County, Texas",14,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021090,484230021021090,"Block 1090, Block Group 1, Census Tract 21.02, Smith County, Texas",29,25,25,0,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230021021091,484230021021091,"Block 1091, Block Group 1, Census Tract 21.02, Smith County, Texas",11,9,8,1,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230021021092,484230021021092,"Block 1092, Block Group 1, Census Tract 21.02, Smith County, Texas",18,14,12,0,0,0,0,0,2,4,4,0,0,0,0,0,0
1000000US484230021021093,484230021021093,"Block 1093, Block Group 1, Census Tract 21.02, Smith County, Texas",30,30,24,3,1,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230021021094,484230021021094,"Block 1094, Block Group 1, Census Tract 21.02, Smith County, Texas",9,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021021095,484230021021095,"Block 1095, Block Group 1, Census Tract 21.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230021021096,484230021021096,"Block 1096, Block Group 1, Census Tract 21.02, Smith County, Texas",15,14,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230021021097,484230021021097,"Block 1097, Block Group 1, Census Tract 21.02, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
